PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
4332,261423036,-0.477631301,0.615122497,-45.70692825,-0.087897018,-0.09096057,9.408999443,1.319453359,-1.233607292,0.462144852, 
4333,261431369,-0.476870269,0.615879118,-45.70630646,-0.080168925,-0.081931122,9.419852257,1.390737653,-1.209247947,0.581993878, 
4334,261439702,-0.476842135,0.616889417,-45.70631409,-0.091570236,-0.07138104,9.401535988,1.301523566,-1.177127838,0.495853215, 
4335,261448035,-0.476874679,0.616812348,-45.70648956,-0.092033006,-0.080555834,9.423968315,1.29574728,-1.307516932,0.481957406, 
4336,261456368,-0.477056503,0.616231501,-45.70609665,-0.094070822,-0.091233134,9.410928726,1.277791739,-1.367659211,0.542304516, 
4337,261464701,-0.477408737,0.615671098,-45.70656967,-0.076783873,-0.070633218,9.421481133,1.258068681,-1.36740303,0.453935444, 
4338,261473034,-0.477561593,0.615168989,-45.70598984,-0.081971765,-0.08756239,9.417858124,1.28037858,-1.358169198,0.564614534, 
4339,261481367,-0.476802826,0.615739346,-45.70562744,-0.096381955,-0.066396981,9.409230232,1.389290452,-1.231007218,0.571402311, 
4340,261489700,-0.475751281,0.61601764,-45.70607758,-0.098646924,-0.065416485,9.408751488,1.425893307,-1.264843822,0.441077173, 
4341,261498033,-0.475434631,0.616503239,-45.70614624,-0.091819629,-0.062293075,9.406970024,1.338113308,-1.240151644,0.520225167, 
4342,261506366,-0.475624919,0.616207302,-45.70625305,-0.079845399,-0.084709793,9.39225769,1.27807343,-1.334207177,0.48298201, 
4343,261514699,-0.475424767,0.616316736,-45.70572662,-0.100014888,-0.064403288,9.422506332,1.322091579,-1.28598845,0.557327449, 
4344,261523032,-0.474134237,0.616018057,-45.70587158,-0.108859867,-0.086991958,9.423891068,1.455682635,-1.333899736,0.479319215, 
4345,261531365,-0.473863214,0.616610408,-45.70626068,-0.097632132,-0.074532099,9.424969673,1.33241415,-1.22789526,0.45171985, 
4346,261539698,-0.472854048,0.616059601,-45.70668411,-0.095026486,-0.074149415,9.406677246,1.420859933,-1.363010168,0.4439843, 
4347,261548031,-0.472614467,0.616370857,-45.706604,-0.100484058,-0.077279545,9.427173615,1.327150226,-1.262487292,0.512259126, 
4348,261556364,-0.473313212,0.616673172,-45.70635986,-0.105989441,-0.068335317,9.431600571,1.215984583,-1.261462688,0.524246573, 
4349,261564697,-0.473022521,0.61707139,-45.70652008,-0.089123331,-0.069876723,9.398301125,1.335154772,-1.251690865,0.491447479, 
4350,261573030,-0.472720325,0.617121994,-45.70692825,-0.095867828,-0.076186389,9.406508446,1.335026741,-1.292186975,0.445213854, 
4351,261581363,-0.472159564,0.616857529,-45.70715332,-0.093519732,-0.074510649,9.428358078,1.368005037,-1.329340339,0.470943302, 
4352,261589696,-0.47198689,0.61705792,-45.70705795,-0.103721283,-0.084857404,9.425900459,1.320490718,-1.274987102,0.505599439, 
4353,261598029,-0.47189787,0.616706192,-45.70705795,-0.105966121,-0.074930802,9.409026146,1.309476495,-1.340712905,0.501962125, 
4354,261606362,-0.471714735,0.616813064,-45.70755768,-0.098820083,-0.078665882,9.411028862,1.32198894,-1.285936952,0.43642813, 
4355,261614695,-0.472215742,0.617752254,-45.70850754,-0.093942508,-0.074065529,9.415608406,1.240305305,-1.184812069,0.401592761, 
4356,261623028,-0.471459299,0.617825091,-45.70864487,-0.093723483,-0.076639354,9.446240425,1.389597893,-1.289202809,0.478140891, 
4357,261631361,-0.47193715,0.617152929,-45.70846558,-0.089102633,-0.095076554,9.435656548,1.243186831,-1.38010776,0.549604654, 
4358,261639694,-0.471948892,0.616460145,-45.7083168,-0.08666075,-0.106125452,9.414721489,1.297962904,-1.381785512,0.512963414, 
4359,261648027,-0.471942395,0.61648345,-45.70853424,-0.099732384,-0.078831092,9.418668747,1.300473213,-1.295491338,0.473159015, 
4360,261656360,-0.472120881,0.616893053,-45.70902634,-0.090954527,-0.075783312,9.394834518,1.2780478,-1.248066545,0.435800582, 
4361,261664693,-0.47249639,0.61658895,-45.7087059,-0.095057987,-0.085899062,9.375315666,1.254405856,-1.336281776,0.530009747, 
4362,261673026,-0.472080469,0.61660099,-45.70904541,-0.087862618,-0.074223712,9.434723854,1.34978056,-1.297309875,0.454972893, 
4363,261681359,-0.471893996,0.617084265,-45.70946121,-0.103433236,-0.073491819,9.386380196,1.321528077,-1.239600897,0.453103006, 
4364,261689692,-0.472082615,0.616518736,-45.7091713,-0.109144829,-0.055980884,9.388680458,1.277292371,-1.366775513,0.529843211, 
4365,261698025,-0.47213614,0.615916133,-45.70943832,-0.101072088,-0.069447964,9.401707649,1.292827249,-1.370425582,0.482649088, 
4366,261706358,-0.472219229,0.615163445,-45.70887756,-0.109079592,-0.064886056,9.407437325,1.288498282,-1.39007163,0.561592102, 
4367,261714691,-0.472163409,0.615505815,-45.70911789,-0.088534169,-0.07388632,9.428071976,1.306838274,-1.257364273,0.478473902, 
4368,261723024,-0.472218573,0.615580142,-45.70894623,-0.101203457,-0.059168551,9.396763802,1.292980909,-1.290611625,0.516613483, 
4369,261731357,-0.472860724,0.615006983,-45.70894241,-0.102423124,-0.079898372,9.409140587,1.222503304,-1.367364526,0.526385307, 
4370,261739690,-0.472965837,0.614409685,-45.70911026,-0.094001465,-0.074477963,9.424046516,1.287614703,-1.369593143,0.474875093, 
4371,261748023,-0.472883999,0.615254939,-45.70924377,-0.083879493,-0.078284487,9.415963173,1.308579922,-1.196581721,0.487054646, 
4372,261756356,-0.473147392,0.614408612,-45.70949936,-0.095662318,-0.078042999,9.411042213,1.268416882,-1.401572466,0.463207811, 
4373,261764689,-0.473626882,0.614504039,-45.70976257,-0.096862741,-0.07016471,9.404426575,1.242636204,-1.286500454,0.48688817, 
4374,261773022,-0.473419845,0.614279807,-45.70972443,-0.094042584,-0.084528588,9.405005455,1.323641181,-1.325447083,0.499093354, 
4375,261781355,-0.473016918,0.614185989,-45.70977402,-0.071073145,-0.077406608,9.422491074,1.347820997,-1.309975982,0.494226635, 
4376,261789688,-0.473363698,0.615043163,-45.71021652,-0.106502615,-0.081481531,9.427598,1.258786082,-1.195915818,0.444509476, 
4377,261798021,-0.472419232,0.614879668,-45.71044922,-0.084466532,-0.067621432,9.395266533,1.413099051,-1.317365766,0.4869138, 
4378,261806354,-0.472386122,0.615418136,-45.71014404,-0.113009214,-0.08253748,9.434142113,1.302125216,-1.234618902,0.532315016, 
4379,261814687,-0.472006679,0.615707755,-45.7097168,-0.089731105,-0.076176383,9.414530754,1.345106006,-1.264869571,0.567970097, 
4380,261823020,-0.471280009,0.614951372,-45.70931244,-0.102032825,-0.081969835,9.418889046,1.385422707,-1.388867736,0.542125165, 
4381,261831353,-0.471647501,0.614773631,-45.70985413,-0.102650136,-0.08278849,9.404558182,1.256250262,-1.319197178,0.454473436, 
4382,261839686,-0.471411228,0.61513108,-45.71036148,-0.097636275,-0.084744729,9.398641586,1.328046799,-1.255878687,0.434443027, 
4383,261848019,-0.471612334,0.614688337,-45.71039581,-0.099075064,-0.080482826,9.406007767,1.275793791,-1.353007793,0.521070361, 
4384,261856352,-0.471297473,0.615207195,-45.71092987,-0.094088569,-0.073045187,9.425148964,1.337319374,-1.235182643,0.432419538, 
4385,261864685,-0.471078157,0.615175068,-45.71109772,-0.091724798,-0.08252722,9.420248985,1.326791644,-1.302752733,0.491229773, 
4386,261873018,-0.471317261,0.615357757,-45.7114296,-0.092573822,-0.079436272,9.419140816,1.271759629,-1.275691271,0.456714571, 
4387,261881351,-0.472153544,0.61446023,-45.71128464,-0.079870574,-0.06519454,9.395252228,1.198477149,-1.406631231,0.523695827, 
4388,261889684,-0.472817034,0.614562094,-45.71077347,-0.096243121,-0.076730713,9.382875443,1.218212962,-1.286743879,0.557365775, 
4389,261898017,-0.472534895,0.61458534,-45.71186829,-0.090031326,-0.083491676,9.404284477,1.335731149,-1.294069648,0.375222921, 
4390,261906350,-0.472346425,0.613921463,-45.71166992,-0.097597532,-0.068676747,9.414010048,1.321003079,-1.379365087,0.518637061, 
4391,261914683,-0.472267717,0.613799036,-45.71280289,-0.098276317,-0.062378541,9.413202286,1.310501099,-1.312358141,0.370125681, 
4392,261923016,-0.472732246,0.615044415,-45.71205521,-0.095610686,-0.08597856,9.412955284,1.24290514,-1.149733424,0.586540341, 
4393,261931349,-0.473337084,0.615464211,-45.71166611,-0.086565867,-0.101151347,9.3978405,1.226025224,-1.249577522,0.53818059, 
4394,261939682,-0.472843856,0.615576267,-45.71146011,-0.080250844,-0.090078615,9.432285309,1.359065533,-1.284566641,0.519661546, 
4395,261948015,-0.473569363,0.616251409,-45.71151352,-0.098503545,-0.080767408,9.437940598,1.212424278,-1.218443632,0.501936615, 
4396,261956348,-0.473571271,0.616269469,-45.71140671,-0.096658565,-0.060330674,9.38393116,1.299499869,-1.295824289,0.507456422, 
4397,261964681,-0.473784447,0.615672529,-45.7110672,-0.089750752,-0.084939033,9.414146423,1.273117065,-1.370233417,0.555431843, 
4398,261973014,-0.473478168,0.615387022,-45.71173859,-0.100909866,-0.073281474,9.426170349,1.335731149,-1.33236289,0.415872753, 
4399,261981347,-0.474180549,0.615562558,-45.7109108,-0.085874893,-0.083407633,9.402688026,1.215651631,-1.278035164,0.58884567, 
4400,261989680,-0.474555463,0.616088748,-45.71205902,-0.110774748,-0.083517149,9.396048546,1.256160498,-1.234913468,0.359303683, 
4401,261998013,-0.47484675,0.615990758,-45.7123909,-0.095943041,-0.072902024,9.409992218,1.263844728,-1.309988618,0.461504459, 
4402,262006346,-0.47531718,0.616254866,-45.71163177,-0.081999719,-0.102272533,9.433068275,1.241701365,-1.267840743,0.587897956, 
4403,262014679,-0.475678295,0.616373777,-45.71214294,-0.087869011,-0.074457332,9.4174366,1.257223487,-1.284054399,0.446276814, 
4404,262023012,-0.475839585,0.615917027,-45.71243668,-0.100472637,-0.047989,9.440051079,1.28078866,-1.352982521,0.458110601, 
4405,262031345,-0.47534126,0.615646601,-45.71178436,-0.087669522,-0.079143226,9.425354004,1.357938528,-1.331594348,0.594992995, 
4406,262039678,-0.475152314,0.615099669,-45.71139145,-0.099775456,-0.073871002,9.414990425,1.322539926,-1.364662528,0.541664302, 
4407,262048011,-0.475389183,0.613984108,-45.71178055,-0.082549788,-0.089576304,9.427750587,1.270658135,-1.433167577,0.475182444, 
4408,262056344,-0.475157171,0.613784134,-45.7121315,-0.108723946,-0.081191041,9.445444107,1.328136444,-1.322334766,0.452923656, 
4409,262064677,-0.474818379,0.613377213,-45.71156311,-0.090228572,-0.055715244,9.413626671,1.339406729,-1.347283125,0.581583977, 
4410,262073010,-0.475023866,0.613438845,-45.71154022,-0.100980826,-0.086226083,9.435251236,1.274295449,-1.292212725,0.500258923, 
4411,262081343,-0.474741012,0.613191783,-45.71156311,-0.09549541,-0.073685199,9.432157516,1.333874106,-1.327662587,0.48688817, 
4412,262089676,-0.475224614,0.612510443,-45.71205139,-0.095743641,-0.082646459,9.39896965,1.242815614,-1.37914741,0.436991692, 
4413,262098009,-0.47506991,0.612790763,-45.71142578,-0.112562045,-0.082383171,9.408984184,1.316213012,-1.265970707,0.610079825, 
4414,262106342,-0.475199044,0.612695158,-45.71165085,-0.106508821,-0.073543578,9.424333572,1.285143018,-1.309438229,0.469585806, 
4415,262114675,-0.475025564,0.612852335,-45.71203613,-0.101600736,-0.067830756,9.403295517,1.319235444,-1.279751182,0.495276809, 
4416,262123008,-0.475065589,0.612164259,-45.71266556,-0.086623386,-0.060202945,9.416904449,1.295311809,-1.380850554,0.420918703, 
4417,262131341,-0.474563897,0.612304807,-45.7130661,-0.086218521,-0.083982371,9.407179832,1.360961318,-1.282287121,0.45034948, 
4418,262139674,-0.474752903,0.612178147,-45.71268463,-0.102454156,-0.081889816,9.409020424,1.275921822,-1.313689947,0.542355776, 
4419,262148007,-0.475336343,0.611850262,-45.71198273,-0.114801839,-0.094933189,9.400053978,1.229367971,-1.33880496,0.580585063, 
4420,262156340,-0.475145757,0.612533629,-45.7114296,-0.089675136,-0.072404876,9.435110092,1.321335912,-1.216586471,0.562334836, 
4421,262164673,-0.47507894,0.612785161,-45.71134186,-0.102925055,-0.086743921,9.405752182,1.306351662,-1.269275069,0.542637646, 
4422,262173006,-0.47560674,0.612721324,-45.71175003,-0.093492389,-0.09041255,9.417354584,1.237628579,-1.306415677,0.447122067, 
4423,262181339,-0.475675344,0.613437891,-45.71096039,-0.075010836,-0.088955157,9.403616905,1.290278673,-1.212987661,0.583505094, 
4424,262189672,-0.476369143,0.613435686,-45.71096802,-0.085394099,-0.082293071,9.411335945,1.216817021,-1.298154831,0.495443314, 
4425,262198005,-0.475637615,0.613763273,-45.71126556,-0.09741842,-0.103434265,9.421982765,1.387497663,-1.25954175,0.469201624, 
4426,262206338,-0.475817621,0.613396883,-45.71047974,-0.095074899,-0.063360192,9.42089653,1.276562214,-1.343556166,0.590817928, 
4427,262214671,-0.475856245,0.613423228,-45.71139145,-0.094369657,-0.059306201,9.396349907,1.295081377,-1.295145392,0.406446695, 
4428,262223004,-0.475498736,0.613872528,-45.71115112,-0.091177262,-0.081607319,9.44081974,1.342531681,-1.24533844,0.524054408, 
4429,262231337,-0.476277411,0.614290476,-45.71211624,-0.095077269,-0.080045775,9.409736633,1.206712127,-1.246990561,0.411953717, 
4430,262239670,-0.475354344,0.614017129,-45.71232605,-0.082038224,-0.076518513,9.408006668,1.410140514,-1.331543207,0.471045822, 
4431,262248003,-0.475182712,0.613521934,-45.71149063,-0.092645906,-0.075834274,9.400905609,1.320490718,-1.358028293,0.59893769, 
4432,262256336,-0.474277288,0.613361835,-45.71145248,-0.080695145,-0.075092763,9.411124229,1.407604694,-1.318403006,0.502090216, 
4433,262264669,-0.474109948,0.613024354,-45.71218872,-0.085534617,-0.082490109,9.423079491,1.320977211,-1.337946534,0.424888909, 
4434,262273002,-0.475088388,0.613138378,-45.71225739,-0.103044458,-0.092016794,9.400704384,1.181943178,-1.285258293,0.486542404, 
4435,262281335,-0.475871503,0.614229321,-45.71191406,-0.107740663,-0.08163105,9.425545692,1.204637527,-1.168098807,0.551653862, 
4436,262289668,-0.476093441,0.613696516,-45.71212387,-0.096604683,-0.079705618,9.429911613,1.274692416,-1.361819148,0.470738411, 
4437,262298001,-0.476614296,0.613795459,-45.71199799,-0.089059256,-0.092418976,9.424313545,1.235144019,-1.288075686,0.526603043, 
4438,262306334,-0.476520866,0.613372803,-45.71171188,-0.094319694,-0.105305068,9.410202026,1.310296178,-1.348704696,0.529779196, 
4439,262314667,-0.475706846,0.612726927,-45.71212387,-0.086385138,-0.071056977,9.401139259,1.398511529,-1.376470566,0.462311298, 
4440,262323000,-0.47541526,0.612079322,-45.71241379,-0.10206677,-0.066992454,9.419024467,1.335347056,-1.375625253,0.458520472, 
4441,262331333,-0.475584328,0.611359477,-45.71244049,-0.086791798,-0.08199922,9.425253868,1.277919888,-1.385077,0.50080955, 
4442,262339666,-0.475680202,0.61141032,-45.71273041,-0.079967536,-0.09404508,9.425078392,1.289318323,-1.292123079,0.46049276, 
4443,262347999,-0.47577107,0.611001372,-45.71267319,-0.102434888,-0.10726925,9.38331604,1.287986159,-1.347731352,0.528165519, 
4444,262356332,-0.476398915,0.611374557,-45.71245956,-0.095915288,-0.067286082,9.408051491,1.223796964,-1.254623532,0.522274196, 
4445,262364665,-0.476192743,0.611279309,-45.71250153,-0.094403952,-0.082769223,9.422457695,1.324742675,-1.309335709,0.510133147, 
4446,262372998,-0.476145506,0.611483395,-45.71191788,-0.104425289,-0.066566303,9.406850815,1.303892612,-1.274782062,0.565818369, 
4447,262381331,-0.475994557,0.611938834,-45.71272278,-0.087803818,-0.077368729,9.414061546,1.318876863,-1.243635178,0.410980374, 
4448,262389664,-0.476163715,0.61151439,-45.71229172,-0.091259882,-0.077734113,9.427278519,1.277945399,-1.350651383,0.548759341, 
4449,262397997,-0.476462364,0.611990094,-45.71244812,-0.086660475,-0.065236032,9.426426888,1.265304685,-1.240471721,0.493599087, 
4450,262406330,-0.477368861,0.61224103,-45.71250153,-0.089258052,-0.066416204,9.385921478,1.190152526,-1.269108534,0.489628881, 
4451,262414663,-0.47778967,0.612524271,-45.71287918,-0.08597143,-0.089825749,9.39344883,1.248924494,-1.263332486,0.466691405, 
4452,262422996,-0.477395922,0.611596525,-45.71268463,-0.087433167,-0.073644146,9.422963142,1.347052455,-1.410460711,0.51830399, 
4453,262431329,-0.477479637,0.610752702,-45.71309662,-0.099547438,-0.092078477,9.416717529,1.2907269,-1.398729324,0.467639059, 
4454,262439662,-0.476612836,0.610671699,-45.71329498,-0.095224619,-0.069744058,9.412185669,1.403147817,-1.308131933,0.474017054, 
4455,262447995,-0.476543486,0.610797405,-45.71390915,-0.103605337,-0.083755083,9.416481972,1.308605671,-1.283362746,0.435493201, 
4456,262456328,-0.476297319,0.610460162,-45.71471786,-0.111882389,-0.086396553,9.408906937,1.330928445,-1.338932872,0.399210632, 
4457,262464661,-0.476284742,0.609740734,-45.71405411,-0.089318976,-0.092696123,9.421900749,1.299909592,-1.385192156,0.579509199, 
4458,262472994,-0.476573139,0.610103965,-45.71377563,-0.098571137,-0.082314171,9.413276672,1.263716698,-1.255789042,0.530432403, 
4459,262481327,-0.476758003,0.610255182,-45.71363068,-0.090798125,-0.065426759,9.394331932,1.277881384,-1.279917717,0.519136488, 
4460,262489660,-0.476305693,0.610096574,-45.7137413,-0.070539504,-0.087038815,9.413801193,1.35332799,-1.316891789,0.484621286, 
4461,262497993,-0.475974023,0.610382855,-45.71403503,-0.108749881,-0.099394955,9.407858849,1.340085745,-1.26440835,0.479524106, 
4462,262506326,-0.475507796,0.610300064,-45.71401978,-0.098165065,-0.0826011,9.402932167,1.355210662,-1.308784842,0.497851044, 
4463,262514659,-0.475986451,0.6112324,-45.71435928,-0.092078403,-0.075455315,9.41651535,1.241752386,-1.185618877,0.457111657, 
4464,262522992,-0.475612551,0.612091184,-45.71408463,-0.086012058,-0.072156854,9.434287071,1.343927741,-1.196248889,0.531264901, 
4465,262531325,-0.475676537,0.61291945,-45.71366501,-0.080801025,-0.073381416,9.431433678,1.292904019,-1.199117541,0.54332912, 
4466,262539658,-0.475532919,0.612991095,-45.71337891,-0.088196509,-0.071586855,9.420368195,1.316353917,-1.290547609,0.530150592, 
4467,262547991,-0.475055128,0.612516522,-45.71264267,-0.086337298,-0.077644214,9.41143322,1.355466843,-1.35591507,0.597311139, 
4468,262556324,-0.475150496,0.612208962,-45.71305466,-0.073116355,-0.095103338,9.410912514,1.288165689,-1.335897684,0.447301418, 
4469,262564657,-0.474932343,0.612244725,-45.71278381,-0.096811675,-0.076003723,9.389468193,1.326446056,-1.294287324,0.539269328, 
4470,262572990,-0.47483018,0.61337769,-45.71298218,-0.115020446,-0.094247177,9.42471981,1.311435819,-1.16237402,0.474567682, 
4471,262581323,-0.474204659,0.613012433,-45.71256256,-0.105332479,-0.05357857,9.396897316,1.37358892,-1.342685342,0.562232435, 
4472,262589656,-0.473984838,0.612499356,-45.71186066,-0.097053885,-0.07539849,9.41239357,1.324870586,-1.360948205,0.580674648, 
4473,262597989,-0.473870635,0.612552524,-45.71118546,-0.098448783,-0.081706397,9.396279335,1.31347239,-1.292327881,0.585080385, 
4474,262606322,-0.473169744,0.612186193,-45.71106339,-0.096745178,-0.082848907,9.420212746,1.383219838,-1.343120694,0.511516213, 
4475,262614655,-0.473282814,0.612050056,-45.71153641,-0.084222324,-0.071641862,9.419852257,1.285578489,-1.314355969,0.472761899, 
4476,262622988,-0.473625541,0.611877441,-45.71089554,-0.084707037,-0.080255046,9.389862061,1.258478642,-1.320375323,0.573297858, 
