PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z
746,4227855891,-0.359802,-0.600536,0.283701,-0.6553,9.781591415,0.635859132,1.142874122,-0.97742635,0.404551238,0.542099655,-2.041015625,0.819335938,-0.407226563
747,4227864224,-0.359814,-0.6005,0.283757,-0.655303,9.750991821,0.60081017,1.145999908,-0.92209965,0.367948472,0.558697701,-2.041503906,0.818847656,-0.405761719
748,4227872557,-0.359821,-0.600468,0.28381,-0.655306,9.751063347,0.610716641,1.175447583,-0.873791158,0.314030528,0.52578336,-2.042480469,0.821777344,-0.404785156
749,4227880890,-0.359823,-0.600446,0.28386,-0.655302,9.744848251,0.613162994,1.177972913,-0.829760373,0.170129746,0.483776063,-2.039550781,0.817871094,-0.403320313
750,4227889223,-0.359834,-0.600421,0.283912,-0.655297,9.744796753,0.599372447,1.199560404,-0.899302959,0.217490464,0.436492145,-2.041503906,0.8203125,-0.407714844
751,4227897556,-0.359829,-0.600412,0.283962,-0.655286,9.739454269,0.609114647,1.17275095,-0.703815222,-0.035386067,0.460031718,-2.043945313,0.819335938,-0.40625
752,4227905889,-0.359816,-0.600409,0.284027,-0.655269,9.744933128,0.600037694,1.163309813,-0.756836593,-0.242297843,0.601499081,-2.046386719,0.822265625,-0.405761719
753,4227914222,-0.359806,-0.600407,0.284083,-0.655251,9.76086998,0.593857646,1.140520811,-0.722564757,-0.203415453,0.500553429,-2.042480469,0.8203125,-0.407226563
754,4227922555,-0.359788,-0.600416,0.284135,-0.65523,9.740462303,0.608148992,1.172000527,-0.566753387,-0.334252983,0.475963712,-2.042480469,0.819824219,-0.403320313
755,4227930888,-0.359778,-0.600418,0.284198,-0.655207,9.754525185,0.607283533,1.174711347,-0.729403794,-0.310534149,0.512720108,-2.041015625,0.821777344,-0.407226563
756,4227939221,-0.359755,-0.600426,0.284258,-0.655186,9.749289513,0.601432323,1.152981639,-0.585823178,-0.393204123,0.595825553,-2.041992188,0.8203125,-0.40625
757,4227947554,-0.359735,-0.600435,0.284322,-0.655161,9.744961739,0.607941568,1.159683228,-0.611142874,-0.435326695,0.58618176,-2.04296875,0.8203125,-0.404296875
758,4227955887,-0.359713,-0.600449,0.284382,-0.655133,9.762500763,0.600280583,1.15729475,-0.606148005,-0.48678571,0.524169683,-2.040039063,0.822265625,-0.405761719
759,4227964220,-0.359688,-0.600469,0.284449,-0.6551,9.773129463,0.595202148,1.14936924,-0.706248522,-0.645824492,0.555060506,-2.040527344,0.821777344,-0.404785156
760,4227972553,-0.359672,-0.600484,0.284516,-0.655066,9.766506195,0.574694872,1.146930099,-0.732067645,-0.561912239,0.491024852,-2.040039063,0.822753906,-0.404296875
761,4227980886,-0.359651,-0.600513,0.284564,-0.65503,9.765425682,0.565682292,1.1427598,-0.622797251,-0.648821354,0.301095307,-2.041015625,0.822265625,-0.404785156
762,4227989219,-0.359622,-0.600547,0.284611,-0.654995,9.745977402,0.596339643,1.123175144,-0.352823317,-0.703097999,0.362671971,-2.040527344,0.819824219,-0.403808594
763,4227997552,-0.35959,-0.600583,0.284667,-0.654954,9.75140667,0.589236915,1.135921478,-0.416500241,-0.809473872,0.43516022,-2.04296875,0.821289063,-0.404785156
764,4228005885,-0.359554,-0.600623,0.284721,-0.654914,9.762516022,0.587570131,1.123497248,-0.352900147,-0.853709757,0.44043681,-2.040527344,0.8203125,-0.40234375
765,4228014218,-0.35951,-0.600672,0.284769,-0.654872,9.751249313,0.613427818,1.162644506,-0.222369984,-0.957805991,0.420380861,-2.043457031,0.819335938,-0.401855469
766,4228022551,-0.359456,-0.600731,0.284821,-0.654826,9.75644207,0.608664036,1.163524389,-0.103852913,-1.139641285,0.475220889,-2.043945313,0.823730469,-0.401367188
767,4228030884,-0.359395,-0.600795,0.284865,-0.654781,9.777929306,0.583042562,1.135714054,-0.3244555,-1.176820278,0.433482498,-2.040527344,0.824707031,-0.405273438
768,4228039217,-0.359334,-0.60086,0.284924,-0.65473,9.748838425,0.58021003,1.134076118,-0.101278685,-1.291111231,0.549233258,-2.04296875,0.819335938,-0.404296875
769,4228047550,-0.359254,-0.600941,0.284961,-0.654683,9.766490936,0.603742778,1.11876893,0.162202135,-1.37612462,0.488322556,-2.039550781,0.819824219,-0.40234375
770,4228055883,-0.35918,-0.601013,0.285022,-0.654631,9.736083984,0.597798765,1.144268751,0.022642983,-1.423139572,0.647450984,-2.040039063,0.821777344,-0.40234375
771,4228064216,-0.359099,-0.601097,0.285086,-0.65457,9.73897934,0.591720402,1.095060229,0.143388495,-1.653437257,0.661308289,-2.042480469,0.823242188,-0.403808594
772,4228072549,-0.359026,-0.601176,0.285135,-0.654516,9.752336502,0.610616744,1.150134206,0.140468478,-1.436305523,0.518124759,-2.041015625,0.822265625,-0.40234375
773,4228080882,-0.358956,-0.601251,0.285189,-0.654463,9.746528625,0.602584124,1.148181558,0.089854725,-1.410998583,0.547581077,-2.043945313,0.823730469,-0.402832031
774,4228089215,-0.358884,-0.601327,0.285244,-0.654409,9.747465134,0.618906915,1.126644254,0.074767947,-1.434128165,0.562898397,-2.042480469,0.821289063,-0.401367188
775,4228097548,-0.358813,-0.601394,0.285302,-0.65436,9.769568443,0.61281985,1.094263554,-0.000601935,-1.337588191,0.639459372,-2.041015625,0.82421875,-0.403808594
776,4228105881,-0.358751,-0.601449,0.285367,-0.654315,9.772364616,0.620187223,1.112717748,-0.170449927,-1.18349278,0.689791322,-2.042480469,0.822265625,-0.403320313
777,4228114214,-0.358697,-0.601485,0.285443,-0.654279,9.760460854,0.60534519,1.103526235,-0.344575465,-0.96492666,0.828697324,-2.041992188,0.822753906,-0.402832031
778,4228122547,-0.358644,-0.601519,0.285512,-0.654246,9.761950493,0.618942559,1.121029735,-0.342270255,-0.878760397,0.777084708,-2.041015625,0.82421875,-0.404785156
779,4228130880,-0.35861,-0.601535,0.285582,-0.65422,9.757180214,0.578371644,1.090672851,-0.572081149,-0.598105133,0.720938265,-2.040039063,0.823730469,-0.402832031
780,4228139213,-0.358589,-0.601533,0.285669,-0.654195,9.787228584,0.569451869,1.068406343,-0.909574389,-0.446315289,0.8051579,-2.042480469,0.82421875,-0.401367188
781,4228147546,-0.358586,-0.601517,0.285731,-0.654184,9.781520844,0.585424423,1.067826152,-0.851481259,-0.023270534,0.582416534,-2.041015625,0.823242188,-0.404296875
782,4228155879,-0.358603,-0.601476,0.2858,-0.654182,9.787163734,0.599165022,1.07370615,-1.178690314,0.324698865,0.594083786,-2.040527344,0.823730469,-0.399902344
783,4228164212,-0.358635,-0.601423,0.285873,-0.654182,9.810825348,0.561834335,1.074192524,-1.357887387,0.487733454,0.551615298,-2.037597656,0.8203125,-0.404296875
784,4228172545,-0.358674,-0.601366,0.285923,-0.654191,9.778859138,0.555518389,1.085579872,-1.216138363,0.742953718,0.358125478,-2.040527344,0.823242188,-0.400390625
785,4228180878,-0.358728,-0.601299,0.285967,-0.654204,9.769187927,0.56249243,1.130421042,-1.321502328,0.951363802,0.228478953,-2.040039063,0.822265625,-0.401855469
786,4228189211,-0.358776,-0.601233,0.286007,-0.65422,9.78845787,0.555082083,1.110028267,-1.216022968,0.95605123,0.260932207,-2.040039063,0.825195313,-0.401367188
787,4228197544,-0.358837,-0.601159,0.286039,-0.654241,9.786171913,0.560645342,1.09642148,-1.283362746,1.16232276,0.137241066,-2.04296875,0.819824219,-0.404296875
788,4228205877,-0.3589,-0.601082,0.286071,-0.654264,9.761558533,0.561344087,1.094681501,-1.288319349,1.216612339,0.141096026,-2.040527344,0.823730469,-0.401367188
789,4228214210,-0.358953,-0.601015,0.286095,-0.654286,9.781476974,0.571698129,1.092146158,-1.100285053,1.120840549,0.126623973,-2.041015625,0.823730469,-0.402832031
790,4228222543,-0.359011,-0.600937,0.286126,-0.654312,9.780716896,0.587490141,1.14581883,-1.235592365,1.234529257,0.186778992,-2.039550781,0.823730469,-0.401367188
791,4228230876,-0.359062,-0.600872,0.286152,-0.654332,9.775318146,0.591461837,1.103411913,-1.105292678,1.076438189,0.141185671,-2.038085938,0.820800781,-0.401855469
792,4228239209,-0.359123,-0.600795,0.28617,-0.654362,9.749370575,0.589570045,1.136535883,-1.118407249,1.334937096,0.07356409,-2.044921875,0.8203125,-0.397949219
793,4228247542,-0.359175,-0.60072,0.286222,-0.654379,9.749343872,0.602685869,1.109137774,-1.396552205,0.998673439,0.370433092,-2.041992188,0.827148438,-0.400390625
794,4228255875,-0.35922,-0.600651,0.286271,-0.654397,9.750741005,0.596096456,1.124226689,-1.275038123,0.954360783,0.385161221,-2.041503906,0.82421875,-0.40234375
795,4228264208,-0.359241,-0.6006,0.286326,-0.654408,9.725749016,0.542493045,1.156950831,-1.094944596,0.613025486,0.553831041,-2.041015625,0.821289063,-0.404785156
796,4228272541,-0.359269,-0.600558,0.286358,-0.654417,9.755483627,0.560711384,1.111494541,-0.890824676,0.635156095,0.238366053,-2.04296875,0.822753906,-0.401367188
797,4228280874,-0.359297,-0.600521,0.286392,-0.654421,9.739060402,0.587513089,1.1429528,-0.865210354,0.561668932,0.221691206,-2.039550781,0.825683594,-0.404785156
798,4228289207,-0.359303,-0.600487,0.286457,-0.65442,9.763852119,0.563794494,1.125958204,-1.012313008,0.250942677,0.636462569,-2.039550781,0.82421875,-0.403320313
799,4228297540,-0.359313,-0.600458,0.286498,-0.654423,9.750597954,0.580031395,1.103791237,-0.75345552,0.367538661,0.412799001,-2.04296875,0.824707031,-0.401367188
800,4228305873,-0.359311,-0.600435,0.286551,-0.654422,9.748474121,0.608885765,1.128268003,-0.7612679,0.16989924,0.556494892,-2.039550781,0.825195313,-0.402832031
801,4228314206,-0.359303,-0.600412,0.286625,-0.654415,9.770161629,0.611775517,1.115671873,-0.942923963,-0.001831418,0.769938231,-2.040039063,0.82421875,-0.399902344
802,4228322539,-0.359295,-0.600384,0.286708,-0.654409,9.764803886,0.539374471,1.130864859,-1.032573938,0.009835866,0.864198744,-2.041015625,0.825195313,-0.401855469
803,4228330872,-0.359288,-0.600369,0.286767,-0.654401,9.756570816,0.540476024,1.095143557,-0.780068636,-0.008388662,0.602216184,-2.041015625,0.82421875,-0.402832031
804,4228339205,-0.359275,-0.600355,0.286824,-0.654396,9.769160271,0.567191899,1.100773096,-0.698641062,-0.007953219,0.640432775,-2.041992188,0.824707031,-0.403808594
805,4228347538,-0.359272,-0.600328,0.286888,-0.654394,9.753166199,0.55412358,1.131129146,-0.88688004,0.14851132,0.678521037,-2.040527344,0.827636719,-0.403320313
806,4228355871,-0.359279,-0.600293,0.286964,-0.654389,9.786984444,0.514897406,1.112474561,-1.127781987,0.173869401,0.704186559,-2.036621094,0.825195313,-0.403808594
807,4228364204,-0.359287,-0.600258,0.287007,-0.654398,9.73950386,0.54379487,1.103483438,-0.770693839,0.448146641,0.491460294,-2.041503906,0.823242188,-0.403808594
808,4228372537,-0.359292,-0.600247,0.287029,-0.654395,9.735298157,0.68884021,1.140706778,-0.504177809,0.225251615,0.190390602,-2.041015625,0.82421875,-0.400390625
809,4228380870,-0.359286,-0.600207,0.287115,-0.654398,9.74946785,0.68665874,1.134477019,-1.096161246,0.190992549,0.9599576,-2.04296875,0.82421875,-0.402832031
810,4228389203,-0.359291,-0.600127,0.287274,-0.654398,9.744539261,0.506374538,1.103294849,-2.062535048,0.197242439,1.613965988,-2.0390625,0.825195313,-0.401367188
811,4228397536,-0.359304,-0.600092,0.287329,-0.654399,9.724232674,0.495269686,1.110206604,-0.968448579,0.344473004,0.501641989,-2.035644531,0.827148438,-0.403808594
812,4228405869,-0.35932,-0.60007,0.287376,-0.654391,9.763158798,0.58071053,1.152279735,-0.890824676,0.211419895,0.324993372,-2.0390625,0.828125,-0.400878906
813,4228414202,-0.359327,-0.600024,0.287483,-0.654382,9.76266098,0.527898073,1.129699111,-1.498752952,0.085884534,0.974032462,-2.037597656,0.82421875,-0.404785156
814,4228422535,-0.359345,-0.599989,0.287538,-0.654379,9.745948792,0.450121254,1.121387005,-1.016897917,0.333471686,0.439950079,-2.038574219,0.826660156,-0.401855469
815,4228430868,-0.359363,-0.599984,0.28756,-0.654364,9.779366493,0.485721141,1.130371094,-0.64272517,0.130376458,-0.007517778,-2.038574219,0.826171875,-0.403320313
816,4228439201,-0.359372,-0.599988,0.287575,-0.654349,9.766469955,0.522665381,1.129233599,-0.451105088,0.033785172,-0.019300323,-2.0390625,0.824707031,-0.399902344
817,4228447534,-0.359383,-0.599999,0.287578,-0.654332,9.752036095,0.547364175,1.163102388,-0.314658076,0.0480523,-0.169937611,-2.037597656,0.827148438,-0.403808594
818,4228455867,-0.359382,-0.600006,0.287597,-0.654317,9.746929169,0.541899443,1.124347925,-0.387837976,-0.046246503,0.081017837,-2.0390625,0.827148438,-0.400878906
819,4228464200,-0.359388,-0.600021,0.287608,-0.654296,9.762329102,0.543973684,1.121186733,-0.357280135,-0.089022279,-0.089662626,-2.040039063,0.827636719,-0.404296875
820,4228472533,-0.359395,-0.600033,0.287603,-0.654284,9.753516197,0.558901668,1.135635376,-0.208154082,0.081453271,-0.184896365,-2.041015625,0.826171875,-0.401367188
821,4228480866,-0.359402,-0.600039,0.287606,-0.654273,9.746914864,0.553486586,1.118625998,-0.292027891,0.115507372,-0.088855781,-2.037109375,0.826171875,-0.40234375
822,4228489199,-0.359412,-0.600045,0.287611,-0.654259,9.767299652,0.578700781,1.106444716,-0.352976978,0.089905962,-0.12086077,-2.038085938,0.82421875,-0.400390625
823,4228497532,-0.359421,-0.600047,0.287621,-0.654248,9.775611877,0.593435645,1.107782245,-0.393485844,0.130389258,-0.030378481,-2.039550781,0.824707031,-0.400390625
824,4228505865,-0.359429,-0.60003,0.287646,-0.654248,9.795496941,0.599708676,1.105357409,-0.573310614,0.295844406,0.216363445,-2.041992188,0.826660156,-0.401367188
825,4228514198,-0.359446,-0.60001,0.287675,-0.654244,9.7807827,0.561004639,1.10466361,-0.698359251,0.317770213,0.170693278,-2.040039063,0.826660156,-0.403320313
826,4228522531,-0.359458,-0.599989,0.287704,-0.654244,9.753931046,0.548730731,1.115858197,-0.662217617,0.335444003,0.241132408,-2.040527344,0.826660156,-0.398925781
827,4228530864,-0.359472,-0.599972,0.287731,-0.654241,9.763608932,0.556312382,1.132509589,-0.633119881,0.307652593,0.187931642,-2.040527344,0.825195313,-0.403808594
828,4228539197,-0.359473,-0.599964,0.287751,-0.654239,9.776634216,0.518116176,1.103447676,-0.438502878,0.204196677,0.194565713,-2.041503906,0.824707031,-0.398925781
829,4228547530,-0.359477,-0.599953,0.287769,-0.654239,9.76642704,0.53920275,1.103383303,-0.435928643,0.271498084,0.183180198,-2.041503906,0.826660156,-0.401855469
830,4228555863,-0.359488,-0.59994,0.28778,-0.65424,9.743738174,0.53589052,1.118926167,-0.444214851,0.356396437,0.067058064,-2.041015625,0.826660156,-0.403808594
831,4228564196,-0.359507,-0.599936,0.287791,-0.654228,9.739060402,0.518566787,1.140170336,-0.503793597,0.205221251,-0.075190589,-2.041015625,0.826660156,-0.3984375
832,4228572529,-0.359513,-0.59993,0.287802,-0.654225,9.773730278,0.5582937,1.108125567,-0.385481477,0.235650972,0.051663917,-2.040527344,0.827148438,-0.40234375
833,4228580862,-0.359526,-0.599921,0.287813,-0.654222,9.76511097,0.574630797,1.121050715,-0.481483638,0.300787956,0.025486162,-2.0390625,0.826660156,-0.403320313
834,4228589195,-0.35953,-0.599916,0.287833,-0.654215,9.771241188,0.597377062,1.1157794,-0.458494812,0.15590103,0.143119529,-2.041503906,0.824707031,-0.400878906
835,4228597528,-0.359527,-0.599902,0.287867,-0.654214,9.780475616,0.587119639,1.134126186,-0.570096016,0.183205813,0.385635108,-2.0390625,0.826171875,-0.396484375
836,4228605861,-0.359534,-0.599883,0.28791,-0.654209,9.781140327,0.562764227,1.103240132,-0.749088347,0.191760972,0.364528984,-2.037597656,0.825683594,-0.401367188
837,4228614194,-0.35954,-0.599865,0.287946,-0.654206,9.776269913,0.56300056,1.107110381,-0.75099659,0.211266205,0.323174775,-2.040527344,0.825683594,-0.398925781
838,4228622527,-0.359542,-0.59985,0.287987,-0.654202,9.755104065,0.577456355,1.110651016,-0.675869942,0.157143325,0.372866392,-2.037597656,0.828613281,-0.399902344
839,4228630860,-0.359551,-0.599825,0.288045,-0.654193,9.767621994,0.562678397,1.126000524,-0.953528225,0.13844493,0.491537124,-2.037109375,0.827148438,-0.403808594
840,4228639193,-0.359565,-0.599806,0.288112,-0.654174,9.769066811,0.552800298,1.125750184,-1.079691291,-0.014343972,0.426745981,-2.039550781,0.827148438,-0.399902344
841,4228647526,-0.35957,-0.599796,0.288152,-0.654163,9.776212692,0.551963449,1.1080755,-0.707234621,0.066251218,0.294038594,-2.0390625,0.827148438,-0.401855469
842,4228655859,-0.359576,-0.599781,0.2882,-0.654152,9.766835213,0.551534235,1.119012237,-0.796256959,0.075382695,0.374685049,-2.038574219,0.824707031,-0.403808594
843,4228664192,-0.359586,-0.599768,0.288255,-0.654134,9.788228989,0.544002235,1.129469275,-0.923687696,-0.015458191,0.35726732,-2.039550781,0.824707031,-0.399902344
844,4228672525,-0.359585,-0.599754,0.288307,-0.654125,9.760598183,0.542135417,1.113533139,-0.75850147,0.033324119,0.460748821,-2.040527344,0.826660156,-0.401855469
845,4228680858,-0.35958,-0.599744,0.288358,-0.654114,9.750340462,0.557857394,1.120993495,-0.71078223,-0.035334837,0.489590466,-2.040039063,0.826171875,-0.401855469
846,4228689191,-0.359568,-0.599735,0.288419,-0.654102,9.725213051,0.545955062,1.115679026,-0.744695425,-0.111767709,0.607057273,-2.037109375,0.825683594,-0.401855469
847,4228697524,-0.359554,-0.599726,0.288492,-0.654086,9.745182991,0.533265829,1.103169084,-0.85789752,-0.222126633,0.718030989,-2.0390625,0.825683594,-0.400878906
848,4228705857,-0.359549,-0.599713,0.28855,-0.654075,9.772622108,0.503946424,1.074464321,-0.781592727,-0.033580262,0.535145402,-2.037109375,0.827148438,-0.405761719
849,4228714190,-0.359549,-0.599702,0.288594,-0.654066,9.780675888,0.507851839,1.077683091,-0.685833991,0.050588116,0.387031138,-2.037597656,0.824707031,-0.400390625
850,4228722523,-0.359554,-0.599686,0.288636,-0.654059,9.776963234,0.514554083,1.100271821,-0.726278782,0.144874111,0.354219258,-2.038574219,0.827148438,-0.40234375
851,4228730856,-0.359552,-0.599667,0.288673,-0.654061,9.771635056,0.493531853,1.098268986,-0.599667549,0.234523907,0.431676686,-2.038085938,0.827148438,-0.403808594
852,4228739189,-0.359562,-0.599653,0.288693,-0.65406,9.754674911,0.531542063,1.108368754,-0.531380117,0.302376062,0.15852651,-2.040527344,0.825683594,-0.403808594
853,4228747522,-0.359567,-0.599643,0.288711,-0.654058,9.752865791,0.548415244,1.121129036,-0.462913245,0.256833911,0.164571449,-2.039550781,0.827148438,-0.398925781
854,4228755855,-0.359556,-0.59964,0.288732,-0.654058,9.757573128,0.563515484,1.143232346,-0.30576992,0.121001646,0.306346238,-2.037597656,0.827636719,-0.40234375
855,4228764188,-0.359552,-0.59963,0.288759,-0.654057,9.762071609,0.550583243,1.170770645,-0.453372002,0.176033854,0.314427584,-2.040527344,0.826171875,-0.399902344
856,4228772521,-0.359542,-0.599631,0.28878,-0.654053,9.752522469,0.511893213,1.119892001,-0.312237501,0.059540287,0.263403982,-2.040039063,0.823730469,-0.401855469
857,4228780854,-0.359536,-0.599637,0.288781,-0.654049,9.770840645,0.535712183,1.135406494,-0.14838326,0.131746814,0.046553869,-2.036132813,0.826171875,-0.3984375
858,4228789187,-0.359527,-0.599629,0.2888,-0.654054,9.794158936,0.580403149,1.112925172,-0.315298438,0.229503542,0.316130877,-2.0390625,0.825195313,-0.403320313
859,4228797520,-0.35952,-0.599618,0.288821,-0.654058,9.788901329,0.572449148,1.155405879,-0.372136414,0.233986035,0.338697046,-2.039550781,0.826171875,-0.397949219
860,4228805853,-0.359507,-0.599597,0.288865,-0.654065,9.786557198,0.560775995,1.075501919,-0.559478998,0.225763872,0.610079885,-2.039550781,0.827148438,-0.3984375
861,4228814186,-0.3595,-0.599577,0.288892,-0.654076,9.793321609,0.529332101,1.100365043,-0.436901987,0.354564995,0.454255611,-2.040527344,0.827148438,-0.399902344
862,4228822519,-0.359498,-0.599537,0.288925,-0.654099,9.788214684,0.536091268,1.09299016,-0.586284161,0.62264359,0.585400462,-2.0390625,0.826171875,-0.400390625
863,4228830852,-0.359512,-0.599497,0.288949,-0.654117,9.785983086,0.535168529,1.100414872,-0.662294447,0.69442749,0.343871087,-2.039550781,0.827148438,-0.40234375
